timestamp,demand_mw,temperature,humidity,hour,day_of_week,month,is_weekend,is_holiday,is_anomaly
2023-01-29 06:00:00,593.81,5.9,54.3,6,6,1,1,0,0
2023-01-29 07:00:00,583.47,4.4,63.5,7,6,1,1,0,0
2023-01-29 08:00:00,616.41,0.7,63.8,8,6,1,1,0,0
2023-01-29 09:00:00,430.39,6.2,59.5,9,6,1,1,0,1
2023-01-29 10:00:00,644.61,4.9,65.1,10,6,1,1,0,0
2023-01-29 11:00:00,654.91,8.5,62.2,11,6,1,1,0,0
2023-01-29 12:00:00,654.49,12.8,51.5,12,6,1,1,0,0
2023-01-29 13:00:00,652.32,3.1,72.2,13,6,1,1,0,0
2023-01-29 14:00:00,657.9,5.4,60.4,14,6,1,1,0,0
2023-01-29 15:00:00,646.94,5.3,54.6,15,6,1,1,0,0
2023-01-29 16:00:00,596.9,4.8,83.0,16,6,1,1,0,0
2023-01-29 17:00:00,586.22,7.0,56.7,17,6,1,1,0,0
2023-01-29 18:00:00,569.49,2.9,61.7,18,6,1,1,0,0
2023-01-29 19:00:00,611.24,3.4,60.7,19,6,1,1,0,0
2023-01-29 20:00:00,641.44,-0.9,59.0,20,6,1,1,0,0
2023-01-29 21:00:00,655.45,0.6,64.3,21,6,1,1,0,0
2023-01-29 22:00:00,645.52,1.5,51.1,22,6,1,1,0,0
2023-01-29 23:00:00,667.98,-3.6,67.0,23,6,1,1,0,0
2023-01-30 00:00:00,607.99,1.0,42.1,0,0,1,0,0,0
2023-01-30 01:00:00,639.91,-1.0,47.3,1,0,1,0,0,0
2023-01-30 02:00:00,630.99,2.4,77.5,2,0,1,0,0,0
2023-01-30 03:00:00,585.16,-0.5,47.6,3,0,1,0,0,0
2023-01-30 04:00:00,597.37,2.3,39.7,4,0,1,0,0,0
2023-01-30 05:00:00,631.69,2.2,47.0,5,0,1,0,0,0
2023-01-30 06:00:00,653.61,3.3,76.4,6,0,1,0,0,0
2023-01-30 07:00:00,666.47,5.7,40.4,7,0,1,0,0,0
2023-01-30 08:00:00,701.79,7.7,48.1,8,0,1,0,0,0
2023-01-30 09:00:00,741.82,3.4,44.4,9,0,1,0,0,0
2023-01-30 10:00:00,709.25,12.3,53.6,10,0,1,0,0,0
2023-01-30 11:00:00,742.4,2.9,54.8,11,0,1,0,0,0
2023-01-30 12:00:00,693.02,6.6,53.2,12,0,1,0,0,0
2023-01-30 13:00:00,733.02,8.2,76.1,13,0,1,0,0,0
2023-01-30 14:00:00,711.4,9.2,45.3,14,0,1,0,0,0
2023-01-30 15:00:00,674.91,11.9,55.4,15,0,1,0,0,0
2023-01-30 16:00:00,704.24,0.6,63.2,16,0,1,0,0,0
2023-01-30 17:00:00,667.34,3.4,49.2,17,0,1,0,0,0
2023-01-30 18:00:00,671.65,-2.8,65.7,18,0,1,0,0,0
2023-01-30 19:00:00,687.14,2.4,55.3,19,0,1,0,0,0
2023-01-30 20:00:00,512.68,1.9,63.2,20,0,1,0,0,1
2023-01-30 21:00:00,728.89,4.9,57.5,21,0,1,0,0,0
2023-01-30 22:00:00,755.78,-0.3,39.6,22,0,1,0,0,0
2023-01-30 23:00:00,683.53,1.9,72.5,23,0,1,0,0,0
2023-01-31 00:00:00,643.96,0.5,80.5,0,1,1,0,0,0
2023-01-31 01:00:00,638.36,-2.3,58.9,1,1,1,0,0,0
2023-01-31 02:00:00,654.02,-4.8,52.4,2,1,1,0,0,0
2023-01-31 03:00:00,611.8,1.1,74.7,3,1,1,0,0,0
2023-01-31 04:00:00,613.92,-3.2,79.9,4,1,1,0,0,0
2023-01-31 05:00:00,580.08,6.4,56.4,5,1,1,0,0,0
2023-01-31 06:00:00,685.12,3.3,56.8,6,1,1,0,0,0
2023-01-31 07:00:00,681.79,8.7,56.6,7,1,1,0,0,0
2023-01-31 08:00:00,675.27,4.9,41.8,8,1,1,0,0,0
2023-01-31 09:00:00,725.85,8.1,54.6,9,1,1,0,0,0
2023-01-31 10:00:00,703.83,8.8,74.5,10,1,1,0,0,0
2023-01-31 11:00:00,737.61,8.5,55.8,11,1,1,0,0,0
2023-01-31 12:00:00,754.03,7.5,47.4,12,1,1,0,0,0
2023-01-31 13:00:00,756.34,9.8,62.0,13,1,1,0,0,0
2023-01-31 14:00:00,735.31,5.3,51.7,14,1,1,0,0,0
2023-01-31 15:00:00,716.92,3.7,58.2,15,1,1,0,0,0
2023-01-31 16:00:00,680.81,10.0,44.3,16,1,1,0,0,0
2023-01-31 17:00:00,685.41,7.3,47.5,17,1,1,0,0,0
2023-01-31 18:00:00,663.79,4.0,66.2,18,1,1,0,0,0
2023-01-31 19:00:00,677.18,7.5,58.9,19,1,1,0,0,0
2023-01-31 20:00:00,690.54,0.5,52.1,20,1,1,0,0,0
2023-01-31 21:00:00,678.63,4.2,59.9,21,1,1,0,0,0
2023-01-31 22:00:00,733.81,-0.0,53.9,22,1,1,0,0,0
2023-01-31 23:00:00,688.7,-4.1,53.4,23,1,1,0,0,0
2023-02-01 00:00:00,535.88,4.5,70.3,0,2,2,0,0,0
2023-02-01 01:00:00,549.13,2.1,67.2,1,2,2,0,0,0
2023-02-01 02:00:00,603.7,-0.7,60.0,2,2,2,0,0,0
2023-02-01 03:00:00,554.6,2.6,60.7,3,2,2,0,0,0
2023-02-01 04:00:00,573.63,0.3,59.8,4,2,2,0,0,0
2023-02-01 05:00:00,554.6,5.2,63.3,5,2,2,0,0,0
2023-02-01 06:00:00,571.18,-3.2,53.0,6,2,2,0,0,0
2023-02-01 07:00:00,621.28,2.2,68.0,7,2,2,0,0,0
2023-02-01 08:00:00,607.38,9.4,60.7,8,2,2,0,0,0
2023-02-01 09:00:00,694.99,6.8,55.3,9,2,2,0,0,0
2023-02-01 10:00:00,633.45,8.9,52.4,10,2,2,0,0,0
2023-02-01 11:00:00,683.9,4.8,67.0,11,2,2,0,0,0
2023-02-01 12:00:00,661.25,14.5,54.1,12,2,2,0,0,0
2023-02-01 13:00:00,649.77,12.4,49.3,13,2,2,0,0,0
2023-02-01 14:00:00,675.54,7.7,53.8,14,2,2,0,0,0
2023-02-01 15:00:00,660.99,6.3,65.8,15,2,2,0,0,0
2023-02-01 16:00:00,634.59,9.6,41.0,16,2,2,0,0,0
2023-02-01 17:00:00,612.3,11.2,53.1,17,2,2,0,0,0
2023-02-01 18:00:00,594.25,6.8,68.7,18,2,2,0,0,0
2023-02-01 19:00:00,630.04,9.2,55.6,19,2,2,0,0,0
2023-02-01 20:00:00,705.42,-1.3,63.1,20,2,2,0,0,0
2023-02-01 21:00:00,663.08,-2.0,71.5,21,2,2,0,0,0
2023-02-01 22:00:00,705.07,-3.9,70.1,22,2,2,0,0,0
2023-02-01 23:00:00,627.69,0.5,55.5,23,2,2,0,0,0
2023-02-02 00:00:00,548.14,-0.3,58.8,0,3,2,0,0,0
2023-02-02 01:00:00,565.84,-1.1,69.4,1,3,2,0,0,0
2023-02-02 02:00:00,561.5,2.2,68.7,2,3,2,0,0,0
2023-02-02 03:00:00,557.66,4.3,57.8,3,3,2,0,0,0
2023-02-02 04:00:00,549.89,-2.9,60.3,4,3,2,0,0,0
2023-02-02 05:00:00,589.44,1.1,62.4,5,3,2,0,0,0
2023-02-02 06:00:00,581.83,6.6,71.7,6,3,2,0,0,0
2023-02-02 07:00:00,426.57,4.0,69.5,7,3,2,0,0,1
2023-02-02 08:00:00,621.81,4.3,65.7,8,3,2,0,0,0
2023-02-02 09:00:00,621.09,10.7,46.0,9,3,2,0,0,0
2023-02-02 10:00:00,654.79,4.6,55.9,10,3,2,0,0,0
2023-02-02 11:00:00,964.14,8.1,55.4,11,3,2,0,0,1
2023-02-02 12:00:00,691.69,10.1,71.1,12,3,2,0,0,0
2023-02-02 13:00:00,667.55,7.3,55.4,13,3,2,0,0,0
2023-02-02 14:00:00,641.29,10.8,69.3,14,3,2,0,0,0
2023-02-02 15:00:00,658.56,6.0,52.5,15,3,2,0,0,0
2023-02-02 16:00:00,629.33,10.9,51.8,16,3,2,0,0,0
2023-02-02 17:00:00,625.95,5.1,63.3,17,3,2,0,0,0
2023-02-02 18:00:00,572.24,6.2,73.8,18,3,2,0,0,0
2023-02-02 19:00:00,631.39,5.1,56.4,19,3,2,0,0,0
2023-02-02 20:00:00,711.34,-0.2,34.4,20,3,2,0,0,0
2023-02-02 21:00:00,682.76,-5.6,46.0,21,3,2,0,0,0
2023-02-02 22:00:00,676.01,0.9,62.7,22,3,2,0,0,0
2023-02-02 23:00:00,661.4,-0.5,45.4,23,3,2,0,0,0
2023-02-03 00:00:00,537.66,1.0,51.0,0,4,2,0,0,0
2023-02-03 01:00:00,575.78,-1.2,60.5,1,4,2,0,0,0
2023-02-03 02:00:00,537.1,-1.3,35.9,2,4,2,0,0,0
2023-02-03 03:00:00,552.25,6.8,54.2,3,4,2,0,0,0
2023-02-03 04:00:00,568.64,-2.6,49.1,4,4,2,0,0,0
2023-02-03 05:00:00,361.14,5.2,43.4,5,4,2,0,0,1
2023-02-03 06:00:00,615.95,2.6,51.2,6,4,2,0,0,0
2023-02-03 07:00:00,604.13,4.6,47.9,7,4,2,0,0,0
2023-02-03 08:00:00,639.31,5.9,62.9,8,4,2,0,0,0
2023-02-03 09:00:00,676.96,5.5,70.3,9,4,2,0,0,0
2023-02-03 10:00:00,646.21,10.4,53.2,10,4,2,0,0,0
2023-02-03 11:00:00,656.05,13.3,50.0,11,4,2,0,0,0
2023-02-03 12:00:00,700.32,10.7,52.6,12,4,2,0,0,0
2023-02-03 13:00:00,636.8,9.5,46.1,13,4,2,0,0,0
2023-02-03 14:00:00,707.89,5.7,45.4,14,4,2,0,0,0
2023-02-03 15:00:00,623.19,9.4,40.7,15,4,2,0,0,0
2023-02-03 16:00:00,606.13,13.3,42.7,16,4,2,0,0,0
2023-02-03 17:00:00,628.1,4.5,75.0,17,4,2,0,0,0
2023-02-03 18:00:00,612.47,3.2,52.1,18,4,2,0,0,0
2023-02-03 19:00:00,651.92,1.3,30.2,19,4,2,0,0,0
2023-02-03 20:00:00,679.16,0.4,54.0,20,4,2,0,0,0
2023-02-03 21:00:00,703.62,-7.4,46.3,21,4,2,0,0,0
2023-02-03 22:00:00,706.88,1.2,60.2,22,4,2,0,0,0
2023-02-03 23:00:00,674.58,-3.0,60.4,23,4,2,0,0,0
2023-02-04 00:00:00,519.48,-5.3,62.2,0,5,2,1,0,0
2023-02-04 01:00:00,465.76,1.9,59.0,1,5,2,1,0,0
2023-02-04 02:00:00,442.64,-3.1,57.2,2,5,2,1,0,0
2023-02-04 03:00:00,350.37,-0.0,45.5,3,5,2,1,0,1
2023-02-04 04:00:00,467.91,6.4,57.3,4,5,2,1,0,0
2023-02-04 05:00:00,486.7,-1.0,70.5,5,5,2,1,0,0
2023-02-04 06:00:00,518.92,-0.1,78.2,6,5,2,1,0,0
2023-02-04 07:00:00,529.09,6.6,55.6,7,5,2,1,0,0
2023-02-04 08:00:00,536.65,10.5,55.6,8,5,2,1,0,0
2023-02-04 09:00:00,591.65,3.3,64.0,9,5,2,1,0,0
2023-02-04 10:00:00,563.71,10.1,71.9,10,5,2,1,0,0
2023-02-04 11:00:00,608.6,11.1,51.8,11,5,2,1,0,0
2023-02-04 12:00:00,660.74,3.3,65.9,12,5,2,1,0,0
2023-02-04 13:00:00,579.44,11.7,48.3,13,5,2,1,0,0
2023-02-04 14:00:00,550.34,11.5,59.9,14,5,2,1,0,0
2023-02-04 15:00:00,577.35,7.1,67.6,15,5,2,1,0,0
2023-02-04 16:00:00,554.01,10.8,43.9,16,5,2,1,0,0
2023-02-04 17:00:00,537.31,9.2,52.0,17,5,2,1,0,0
2023-02-04 18:00:00,547.6,4.8,68.1,18,5,2,1,0,0
2023-02-04 19:00:00,580.74,1.9,65.6,19,5,2,1,0,0
2023-02-04 20:00:00,565.78,-0.9,70.6,20,5,2,1,0,0
2023-02-04 21:00:00,582.7,0.9,68.2,21,5,2,1,0,0
2023-02-04 22:00:00,601.73,1.9,56.0,22,5,2,1,0,0
2023-02-04 23:00:00,564.8,-1.3,82.4,23,5,2,1,0,0
2023-02-05 00:00:00,531.0,-6.9,63.4,0,6,2,1,0,0
2023-02-05 01:00:00,450.25,3.7,28.3,1,6,2,1,0,0
2023-02-05 02:00:00,496.41,0.9,56.9,2,6,2,1,0,0
2023-02-05 03:00:00,466.95,0.0,55.3,3,6,2,1,0,0
2023-02-05 04:00:00,470.95,4.8,66.5,4,6,2,1,0,0
2023-02-05 05:00:00,439.52,8.0,53.1,5,6,2,1,0,0
2023-02-05 06:00:00,552.31,-3.7,72.1,6,6,2,1,0,0
2023-02-05 07:00:00,555.46,7.3,63.4,7,6,2,1,0,0
2023-02-05 08:00:00,576.32,2.9,49.1,8,6,2,1,0,0
2023-02-05 09:00:00,609.71,9.7,55.7,9,6,2,1,0,0
2023-02-05 10:00:00,401.78,9.4,49.4,10,6,2,1,0,1
2023-02-05 11:00:00,594.26,11.4,58.4,11,6,2,1,0,0
2023-02-05 12:00:00,622.33,8.2,49.7,12,6,2,1,0,0
2023-02-05 13:00:00,595.88,3.9,59.6,13,6,2,1,0,0
2023-02-05 14:00:00,594.83,7.7,55.0,14,6,2,1,0,0
2023-02-05 15:00:00,585.64,9.5,55.6,15,6,2,1,0,0
2023-02-05 16:00:00,567.86,10.2,77.4,16,6,2,1,0,0
2023-02-05 17:00:00,571.3,2.5,55.7,17,6,2,1,0,0
2023-02-05 18:00:00,489.29,7.8,38.3,18,6,2,1,0,0
2023-02-05 19:00:00,571.4,1.5,69.7,19,6,2,1,0,0
2023-02-05 20:00:00,563.14,3.3,69.1,20,6,2,1,0,0
2023-02-05 21:00:00,596.63,-0.4,40.3,21,6,2,1,0,0
2023-02-05 22:00:00,593.07,0.9,52.7,22,6,2,1,0,0
2023-02-05 23:00:00,819.36,2.5,63.6,23,6,2,1,0,1
2023-02-06 00:00:00,581.95,-3.8,66.4,0,0,2,0,0,0
2023-02-06 01:00:00,566.76,-2.0,60.5,1,0,2,0,0,0
2023-02-06 02:00:00,565.65,1.1,59.8,2,0,2,0,0,0
2023-02-06 03:00:00,544.77,8.6,48.0,3,0,2,0,0,0
2023-02-06 04:00:00,568.0,-0.2,36.1,4,0,2,0,0,0
2023-02-06 05:00:00,519.37,9.7,77.6,5,0,2,0,0,0
2023-02-06 06:00:00,558.18,10.9,47.0,6,0,2,0,0,0
2023-02-06 07:00:00,613.76,5.9,60.0,7,0,2,0,0,0
2023-02-06 08:00:00,624.66,6.5,56.5,8,0,2,0,0,0
2023-02-06 09:00:00,674.11,6.3,67.1,9,0,2,0,0,0
2023-02-06 10:00:00,700.16,9.0,58.4,10,0,2,0,0,0
2023-02-06 11:00:00,701.39,5.5,59.9,11,0,2,0,0,0
2023-02-06 12:00:00,644.83,9.7,30.8,12,0,2,0,0,0
2023-02-06 13:00:00,651.32,14.2,47.4,13,0,2,0,0,0
2023-02-06 14:00:00,674.82,7.4,65.2,14,0,2,0,0,0
2023-02-06 15:00:00,628.92,7.7,64.2,15,0,2,0,0,0
2023-02-06 16:00:00,653.78,2.3,49.8,16,0,2,0,0,0
2023-02-06 17:00:00,623.37,7.3,42.0,17,0,2,0,0,0
2023-02-06 18:00:00,621.15,5.7,59.6,18,0,2,0,0,0
2023-02-06 19:00:00,675.03,3.8,29.8,19,0,2,0,0,0
2023-02-06 20:00:00,650.25,1.7,48.0,20,0,2,0,0,0
2023-02-06 21:00:00,686.26,0.5,77.5,21,0,2,0,0,0
2023-02-06 22:00:00,671.03,2.1,73.8,22,0,2,0,0,0
2023-02-06 23:00:00,635.84,-0.0,64.9,23,0,2,0,0,0
2023-02-07 00:00:00,558.91,1.0,62.8,0,1,2,0,0,0
2023-02-07 01:00:00,555.73,0.9,40.2,1,1,2,0,0,0
2023-02-07 02:00:00,559.93,4.1,51.4,2,1,2,0,0,0
2023-02-07 03:00:00,576.42,3.6,56.0,3,1,2,0,0,0
2023-02-07 04:00:00,553.19,3.2,51.9,4,1,2,0,0,0
2023-02-07 05:00:00,525.19,8.3,54.0,5,1,2,0,0,0
2023-02-07 06:00:00,570.48,6.3,71.1,6,1,2,0,0,0
2023-02-07 07:00:00,645.88,10.3,51.5,7,1,2,0,0,0
2023-02-07 08:00:00,649.95,9.4,53.8,8,1,2,0,0,0
2023-02-07 09:00:00,679.45,3.1,66.5,9,1,2,0,0,0
2023-02-07 10:00:00,653.32,13.3,41.8,10,1,2,0,0,0
2023-02-07 11:00:00,707.9,10.3,48.5,11,1,2,0,0,0
2023-02-07 12:00:00,677.05,9.9,49.6,12,1,2,0,0,0
2023-02-07 13:00:00,640.1,10.7,57.3,13,1,2,0,0,0
2023-02-07 14:00:00,676.79,8.4,54.0,14,1,2,0,0,0
2023-02-07 15:00:00,628.28,9.3,54.1,15,1,2,0,0,0
2023-02-07 16:00:00,647.98,5.8,51.6,16,1,2,0,0,0
2023-02-07 17:00:00,632.19,10.2,46.2,17,1,2,0,0,0
2023-02-07 18:00:00,562.35,4.7,64.7,18,1,2,0,0,0
2023-02-07 19:00:00,624.11,2.6,55.8,19,1,2,0,0,0
2023-02-07 20:00:00,697.17,-0.2,66.2,20,1,2,0,0,0
2023-02-07 21:00:00,672.97,2.3,48.2,21,1,2,0,0,0
2023-02-07 22:00:00,683.67,1.3,53.0,22,1,2,0,0,0
2023-02-07 23:00:00,654.11,1.4,57.4,23,1,2,0,0,0
2023-02-08 00:00:00,586.22,-2.8,59.6,0,2,2,0,0,0
2023-02-08 01:00:00,560.16,-4.4,68.9,1,2,2,0,0,0
2023-02-08 02:00:00,500.51,2.8,54.8,2,2,2,0,0,0
2023-02-08 03:00:00,549.37,6.2,65.6,3,2,2,0,0,0
2023-02-08 04:00:00,529.55,-0.3,63.8,4,2,2,0,0,0
2023-02-08 05:00:00,552.47,8.7,56.3,5,2,2,0,0,0
2023-02-08 06:00:00,590.79,6.1,48.7,6,2,2,0,0,0
2023-02-08 07:00:00,610.33,6.5,65.6,7,2,2,0,0,0
2023-02-08 08:00:00,654.08,6.6,48.8,8,2,2,0,0,0
2023-02-08 09:00:00,631.92,4.7,58.4,9,2,2,0,0,0
2023-02-08 10:00:00,654.91,12.6,55.7,10,2,2,0,0,0
2023-02-08 11:00:00,692.23,7.8,55.6,11,2,2,0,0,0
2023-02-08 12:00:00,691.26,7.9,53.7,12,2,2,0,0,0
2023-02-08 13:00:00,657.59,13.1,47.9,13,2,2,0,0,0
2023-02-08 14:00:00,675.17,4.0,42.6,14,2,2,0,0,0
2023-02-08 15:00:00,698.87,4.2,72.8,15,2,2,0,0,0
2023-02-08 16:00:00,655.1,7.7,52.8,16,2,2,0,0,0
2023-02-08 17:00:00,600.26,7.4,56.5,17,2,2,0,0,0
2023-02-08 18:00:00,616.79,6.7,56.6,18,2,2,0,0,0
2023-02-08 19:00:00,459.12,3.1,70.0,19,2,2,0,0,1
2023-02-08 20:00:00,657.96,10.4,76.2,20,2,2,0,0,0
2023-02-08 21:00:00,697.38,1.1,61.3,21,2,2,0,0,0
2023-02-08 22:00:00,655.62,0.2,58.4,22,2,2,0,0,0
2023-02-08 23:00:00,685.96,-2.0,49.4,23,2,2,0,0,0
2023-02-09 00:00:00,576.51,0.8,45.3,0,3,2,0,0,0
2023-02-09 01:00:00,557.45,2.5,41.5,1,3,2,0,0,0
2023-02-09 02:00:00,550.62,4.7,50.6,2,3,2,0,0,0
2023-02-09 03:00:00,565.78,-2.5,39.9,3,3,2,0,0,0
2023-02-09 04:00:00,541.93,2.2,70.1,4,3,2,0,0,0
2023-02-09 05:00:00,554.15,5.5,62.6,5,3,2,0,0,0
2023-02-09 06:00:00,572.4,7.2,55.3,6,3,2,0,0,0
2023-02-09 07:00:00,618.55,6.8,69.1,7,3,2,0,0,0
2023-02-09 08:00:00,633.16,9.6,46.4,8,3,2,0,0,0
2023-02-09 09:00:00,668.68,6.6,49.8,9,3,2,0,0,0
2023-02-09 10:00:00,672.01,14.5,36.3,10,3,2,0,0,0
2023-02-09 11:00:00,674.83,13.3,63.8,11,3,2,0,0,0
2023-02-09 12:00:00,704.57,6.4,50.0,12,3,2,0,0,0
2023-02-09 13:00:00,646.58,7.1,58.0,13,3,2,0,0,0
2023-02-09 14:00:00,685.84,6.7,68.0,14,3,2,0,0,0
2023-02-09 15:00:00,649.1,11.0,70.4,15,3,2,0,0,0
2023-02-09 16:00:00,917.13,4.1,58.5,16,3,2,0,0,1
2023-02-09 17:00:00,607.99,5.8,62.1,17,3,2,0,0,0
2023-02-09 18:00:00,612.52,6.8,48.9,18,3,2,0,0,0
2023-02-09 19:00:00,643.08,4.0,75.6,19,3,2,0,0,0
2023-02-09 20:00:00,653.15,3.7,57.2,20,3,2,0,0,0
2023-02-09 21:00:00,682.43,-1.3,61.2,21,3,2,0,0,0
2023-02-09 22:00:00,688.57,2.9,55.1,22,3,2,0,0,0
2023-02-09 23:00:00,651.9,-1.2,72.4,23,3,2,0,0,0
2023-02-10 00:00:00,560.82,-0.3,62.1,0,4,2,0,0,0
2023-02-10 01:00:00,551.39,1.6,67.1,1,4,2,0,0,0
2023-02-10 02:00:00,575.28,1.6,63.0,2,4,2,0,0,0
2023-02-10 03:00:00,563.03,2.2,57.1,3,4,2,0,0,0
2023-02-10 04:00:00,533.51,0.9,69.0,4,4,2,0,0,0
2023-02-10 05:00:00,530.05,3.5,62.4,5,4,2,0,0,0
2023-02-10 06:00:00,593.06,5.7,48.7,6,4,2,0,0,0
2023-02-10 07:00:00,614.51,2.8,49.3,7,4,2,0,0,0
2023-02-10 08:00:00,596.44,6.8,59.5,8,4,2,0,0,0
2023-02-10 09:00:00,634.71,10.4,66.0,9,4,2,0,0,0
2023-02-10 10:00:00,672.53,6.2,74.5,10,4,2,0,0,0
2023-02-10 11:00:00,656.69,14.0,38.0,11,4,2,0,0,0
2023-02-10 12:00:00,680.98,14.5,55.9,12,4,2,0,0,0
2023-02-10 13:00:00,641.61,6.8,62.9,13,4,2,0,0,0
2023-02-10 14:00:00,447.26,14.1,58.7,14,4,2,0,0,1
2023-02-10 15:00:00,670.3,8.8,67.5,15,4,2,0,0,0
2023-02-10 16:00:00,618.37,9.4,63.7,16,4,2,0,0,0
2023-02-10 17:00:00,595.23,5.5,48.5,17,4,2,0,0,0
2023-02-10 18:00:00,571.07,8.4,47.3,18,4,2,0,0,0
2023-02-10 19:00:00,642.14,5.6,61.4,19,4,2,0,0,0
2023-02-10 20:00:00,672.03,0.7,69.7,20,4,2,0,0,0
2023-02-10 21:00:00,679.59,-1.4,61.8,21,4,2,0,0,0
2023-02-10 22:00:00,488.63,-3.0,45.1,22,4,2,0,0,1
2023-02-10 23:00:00,653.29,1.4,49.1,23,4,2,0,0,0
2023-02-11 00:00:00,446.96,2.6,66.1,0,5,2,1,0,0
2023-02-11 01:00:00,472.91,3.0,55.6,1,5,2,1,0,0
2023-02-11 02:00:00,450.44,1.2,60.8,2,5,2,1,0,0
2023-02-11 03:00:00,506.8,-1.1,71.0,3,5,2,1,0,0
2023-02-11 04:00:00,500.64,1.3,47.6,4,5,2,1,0,0
2023-02-11 05:00:00,450.14,8.0,53.4,5,5,2,1,0,0
2023-02-11 06:00:00,538.04,4.4,53.4,6,5,2,1,0,0
2023-02-11 07:00:00,517.97,7.6,61.3,7,5,2,1,0,0
2023-02-11 08:00:00,561.76,5.1,66.2,8,5,2,1,0,0
2023-02-11 09:00:00,557.76,10.4,42.1,9,5,2,1,0,0
2023-02-11 10:00:00,589.62,8.8,57.3,10,5,2,1,0,0
2023-02-11 11:00:00,586.39,13.8,64.5,11,5,2,1,0,0
2023-02-11 12:00:00,590.37,13.2,37.5,12,5,2,1,0,0
2023-02-11 13:00:00,597.14,9.2,56.6,13,5,2,1,0,0
2023-02-11 14:00:00,589.68,9.8,44.9,14,5,2,1,0,0
2023-02-11 15:00:00,602.55,7.8,51.3,15,5,2,1,0,0
2023-02-11 16:00:00,527.44,4.1,33.7,16,5,2,1,0,0
2023-02-11 17:00:00,580.52,4.6,72.5,17,5,2,1,0,0
2023-02-11 18:00:00,503.58,6.5,54.5,18,5,2,1,0,0
2023-02-11 19:00:00,551.78,5.6,50.3,19,5,2,1,0,0
2023-02-11 20:00:00,614.41,3.8,62.1,20,5,2,1,0,0
2023-02-11 21:00:00,617.84,1.4,49.1,21,5,2,1,0,0
2023-02-11 22:00:00,596.96,4.3,47.3,22,5,2,1,0,0
2023-02-11 23:00:00,591.21,1.2,74.7,23,5,2,1,0,0
2023-02-12 00:00:00,467.14,3.2,77.1,0,6,2,1,0,0
2023-02-12 01:00:00,510.6,-4.1,55.3,1,6,2,1,0,0
2023-02-12 02:00:00,484.84,-10.0,73.7,2,6,2,1,0,0
2023-02-12 03:00:00,478.17,3.4,62.5,3,6,2,1,0,0
2023-02-12 04:00:00,493.32,-0.7,46.1,4,6,2,1,0,0
2023-02-12 05:00:00,490.48,4.1,49.5,5,6,2,1,0,0
2023-02-12 06:00:00,528.64,5.2,74.0,6,6,2,1,0,0
2023-02-12 07:00:00,523.57,12.1,42.1,7,6,2,1,0,0
2023-02-12 08:00:00,381.02,9.8,79.9,8,6,2,1,0,1
2023-02-12 09:00:00,563.8,10.1,51.3,9,6,2,1,0,0
2023-02-12 10:00:00,571.44,12.9,71.9,10,6,2,1,0,0
2023-02-12 11:00:00,564.59,12.0,53.3,11,6,2,1,0,0
2023-02-12 12:00:00,635.75,9.7,65.1,12,6,2,1,0,0
2023-02-12 13:00:00,604.2,14.1,69.7,13,6,2,1,0,0
2023-02-12 14:00:00,600.45,7.1,71.8,14,6,2,1,0,0
2023-02-12 15:00:00,585.26,10.6,51.0,15,6,2,1,0,0
2023-02-12 16:00:00,583.25,3.9,50.2,16,6,2,1,0,0
2023-02-12 17:00:00,512.07,8.0,56.8,17,6,2,1,0,0
2023-02-12 18:00:00,522.76,6.7,45.0,18,6,2,1,0,0
2023-02-12 19:00:00,565.95,9.8,59.4,19,6,2,1,0,0
2023-02-12 20:00:00,589.07,-1.1,52.1,20,6,2,1,0,0
2023-02-12 21:00:00,577.1,0.7,70.6,21,6,2,1,0,0
2023-02-12 22:00:00,563.39,4.2,53.0,22,6,2,1,0,0
2023-02-12 23:00:00,561.31,2.3,41.9,23,6,2,1,0,0
2023-02-13 00:00:00,530.12,1.8,73.5,0,0,2,0,0,0
2023-02-13 01:00:00,560.79,-1.4,62.3,1,0,2,0,0,0
2023-02-13 02:00:00,546.35,0.2,60.2,2,0,2,0,0,0
2023-02-13 03:00:00,540.52,6.5,69.0,3,0,2,0,0,0
2023-02-13 04:00:00,538.91,3.6,67.6,4,0,2,0,0,0
2023-02-13 05:00:00,540.92,6.1,50.5,5,0,2,0,0,0
2023-02-13 06:00:00,604.22,5.9,53.7,6,0,2,0,0,0
2023-02-13 07:00:00,604.62,4.0,47.7,7,0,2,0,0,0
2023-02-13 08:00:00,630.86,11.6,41.9,8,0,2,0,0,0
2023-02-13 09:00:00,629.67,11.3,62.4,9,0,2,0,0,0
2023-02-13 10:00:00,643.88,17.5,58.7,10,0,2,0,0,0
2023-02-13 11:00:00,680.74,8.1,65.2,11,0,2,0,0,0
2023-02-13 12:00:00,675.84,13.8,68.7,12,0,2,0,0,0
2023-02-13 13:00:00,688.74,7.2,65.6,13,0,2,0,0,0
2023-02-13 14:00:00,688.11,11.1,65.3,14,0,2,0,0,0
2023-02-13 15:00:00,641.93,12.8,35.4,15,0,2,0,0,0
2023-02-13 16:00:00,639.74,2.6,56.2,16,0,2,0,0,0
2023-02-13 17:00:00,633.57,7.0,67.6,17,0,2,0,0,0
2023-02-13 18:00:00,602.82,4.6,46.9,18,0,2,0,0,0
2023-02-13 19:00:00,659.02,2.9,60.1,19,0,2,0,0,0
2023-02-13 20:00:00,662.05,4.9,63.7,20,0,2,0,0,0
